"Analysis","Method","Effect","Strata","Cutpoint","TV.age","Outcome","Doubly.robust","Covariates","Missing","Order","Sample.weights","Attention.cutpoint","Estimate","StdErr","p","CI.lower","CI.upper"
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0638908844635869,0.033401945778212,0.0561612650559663,-0.129357495202442,0.00157572627526839
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0910425801052769,0.0420425973100912,0.0306698739168468,-0.173444556649576,-0.00864060356097757
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.16609434916946,1.06032193271204,0.271752838289776,-0.912098450964029,3.24428714930296
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.76403551804275,1.29573573889639,0.033198310822609,0.224440136324429,5.30363089976108
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.21834972776743,1.14329010843399,0.286935605652689,-1.02245770864408,3.45915716417893
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.95412279043838,1.41132219926848,0.166599462990876,-0.812017890709701,4.72026347158645
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","No","Original","trees",NA,NA,NA,-0.0370801871094552,0.0361021729229239,0.304667131683637,-0.107839145802023,0.0336787715831129
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.102018439769023,0.0389569663937242,0.00898083608227009,-0.17837269084766,-0.0256641886903863
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0486851231184238,0.0364565846088749,0.182117272516093,-0.120138715951156,0.0227684697143083
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.104488640728027,0.0409391835114703,0.0108869627762534,-0.184727965966985,-0.024249315489069
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","No","Original","trees",NA,NA,NA,-0.0818226448668147,1.19295877814652,0.945333843809568,-2.4199788850749,2.25633359534127
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.07089673422658,1.23526332014651,0.0940145821952808,-0.350174884683949,4.49196835313711
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.279701163921855,1.19786020099521,0.815433755531182,-2.06806168854266,2.62746401638637
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,2.10780431837934,1.26359410726833,0.0956957359593237,-0.368794622943615,4.5844032597023
"PSA","IPTW","ATE",NA,"20/80","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.018561167476658,0.031585504101368,0.556886319984125,-0.0804676179488814,0.0433452829955655
"PSA","IPTW","ATE",NA,"20/80","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0635309635233333,0.0457378583740576,0.165100471382095,-0.15317551866648,0.0261135916198133
"PSA","IPTW","ATE",NA,"20/80","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.00306914400558987,0.0352829780614891,0.930697777721495,-0.0722225102734253,0.0660842222622456
"PSA","IPTW","ATE",NA,"20/80","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0360357602868475,0.0521044756346025,0.489328347803821,-0.138158655964013,0.0660871353903182
"PSA","IPTW","ATE",NA,"20/80","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.355602622454317,1.03974763713796,0.732409639753192,-2.39347054425534,1.6822652993467
"PSA","IPTW","ATE",NA,"20/80","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.506635458577597,1.3480741380764,0.707121817262035,-2.13554130054202,3.14881221769722
"PSA","IPTW","ATE",NA,"20/80","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.764451604524009,1.13242120915654,0.499780266942355,-2.98395638980013,1.45505318075212
"PSA","IPTW","ATE",NA,"20/80","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.318789387745485,1.5004071037502,0.831780948883063,-3.25953327324393,2.62195449775296
"PSA","IPTW","ATT",NA,"20/80","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.0179523625339874,0.0343781865489182,0.601632402301993,-0.0494276449556917,0.0853323700236664
"PSA","IPTW","ATT",NA,"20/80","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0195675303504542,0.0369063472317653,0.596081936009445,-0.0919026417256438,0.0527675810247354
"PSA","IPTW","ATT",NA,"20/80","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.0102331574217451,0.0338686740622318,0.762606389712829,-0.0561482239443551,0.0766145387878454
"PSA","IPTW","ATT",NA,"20/80","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0173500885992714,0.0396055751161408,0.661428695154148,-0.0949755894139031,0.0602754122153602
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-1.47846884275506,1.16891207104301,0.206201586997048,-3.76949440309349,0.812556717583373
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.413060731750334,1.25553614113455,0.742224616012996,-2.87386634966244,2.04774488616178
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.5799815774818,1.20342329265261,0.189521998402697,-3.93864788923752,0.778684734273923
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.661353175509094,1.35150213218331,0.624705734735285,-3.31024867961748,1.98754232859929
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0672930859372655,0.0306006948947573,0.0281387750234336,-0.127269345832888,-0.00731682604164262
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.11420059711791,0.0382765685323053,0.00292976630722388,-0.189221292893008,-0.0391799013428127
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0657814286628349,0.0338131614798768,0.0521010704960305,-0.13205400736683,0.000491150041160543
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0919881033925894,0.0429823465521647,0.0326704896290406,-0.176231954605852,-0.00774425217932719
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.32966356624615,1.04084886041957,0.201784550249769,-0.710362713525776,3.36968984601807
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.87768334002542,1.26629783123281,0.0233063241778747,0.395785197107943,5.3595814829429
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,1.34969207552079,1.13054967609307,0.232932195884004,-0.866144572355051,3.56552872339663
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,2.01760209555231,1.38113751514352,0.144496325683551,-0.689377691826136,4.72458188293076
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0455955350061477,0.0348864149808487,0.191572299418897,-0.11397165191833,0.0227805819060343
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.109640628140995,0.037657648743165,0.00368992291982018,-0.183448263420058,-0.0358329928619314
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0573122982081195,0.0393056687700535,0.145259782587099,-0.134349993385685,0.0197253969694461
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.119773308223033,0.0429404028604882,0.00542697334526326,-0.20393495131123,-0.0356116651348351
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.331200469133245,1.13891162962802,0.771272477771581,-1.9010253065115,2.56342624477799
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.41404008455905,1.22585651324063,0.0492494363157619,0.0114054683935749,4.81667470072452
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.646323588889621,1.28411072502531,0.614899577187732,-1.87048718432159,3.16313436210084
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,2.56619645208768,1.38275936807518,0.0639071258528945,-0.143962108625031,5.27635501280039
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.0159907155715423,0.0261435661769121,0.540874194523427,-0.0672311637057294,0.0352497325626448
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0527492735771637,0.0326270345227362,0.106173500462979,-0.116697086164072,0.0111985390097442
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.0103427282217443,0.0281598039987831,0.713467769374874,-0.0655349298710661,0.0448494734275775
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0372267687260733,0.0367716210349466,0.311555318477407,-0.109297821607724,0.0348442841555775
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.220566676420785,0.896098454378681,0.805611850326079,-1.97688737360501,1.53575402076344
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.883402181248451,1.06428533759373,0.406667089676935,-1.20255874970931,2.96936311220622
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.557328454632615,0.959459967479095,0.561431011216899,-2.43783543549961,1.32317852623438
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.289679924449037,1.17128900543794,0.804704562383271,-2.00600434169707,2.58536419059514
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Original","trees",NA,NA,NA,0.007757025510199,0.0302363690235398,0.797568939890927,-0.0515051687992015,0.0670192198195996
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.018080284933239,0.0326044122663335,0.579306404373672,-0.0819837587123486,0.0458231888458706
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.00364689986167539,0.0297747643229829,0.902536456965679,-0.0547105658595392,0.06200436558289
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0150480611579846,0.0336950171785413,0.655244864869619,-0.081089081286384,0.0509929589704147
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.995419211997678,1.06658477612734,0.35085018721371,-3.08588695966598,1.09504853567063
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,-0.0409176631788208,1.17764697691558,0.972288195777154,-2.34906332443583,2.26722799807819
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.12270295335049,1.09605228872603,0.305890509047045,-3.2709259644262,1.02552005772521
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.281658770046057,1.25616152640193,0.822622468291244,-2.74369012055871,2.18037258046659
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Original","trees",NA,NA,NA,-0.0534731335971128,0.0225929069123444,0.0180768597562601,-0.0977544174513739,-0.00919184974285165
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0755682840553402,0.0257827154239381,0.00343364096200234,-0.126101477709904,-0.0250350904007762
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.042788075833928,0.023027037631974,0.0633721282681033,-0.0879202402632456,0.00234408859538959
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0564248331496594,0.0266769120236177,0.0346103999428866,-0.108710619934694,-0.00413904636462521
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.2682626640624,0.803603848818507,0.11474404714732,-0.306771937459644,2.84329726558444
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.19058421397674,0.924087719880432,0.0178987299594774,0.379405564455353,4.00176286349812
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.781955112166909,0.822518707687319,0.341945571957679,-0.830151931510665,2.39406215584448
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.40640115142095,0.958494950331194,0.142541234246299,-0.472214430591699,3.2850167334336
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Original","trees",NA,NA,NA,-0.041459096857626,0.0260027355992979,0.111068176758993,-0.0924235221317674,0.00950532841651539
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0770874989781056,0.0271689310655523,0.00461435590796247,-0.130337625365039,-0.0238373725911718
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0471532385603727,0.0262367985280617,0.0725330848531551,-0.0985764187450072,0.00426994162426182
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0796485400370215,0.0280247448628301,0.00455205421542019,-0.134576030644092,-0.0247210494299506
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.55420358154214,0.895858364298729,0.536262947144908,-1.20164654773233,2.31005371081661
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,1.93509160693568,0.909416556605422,0.0335269220759204,0.152667909044618,3.71751530482673
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.594154439322022,0.893775390843519,0.506318183107837,-1.15761313699949,2.34592201564353
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.89299975729344,0.920948391980932,0.0400348844264464,0.0879740773907334,3.69802543719614
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.0157438190060604,0.0260746691828385,0.546081663435367,-0.0668492315132203,0.0353615935010994
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0519366609268763,0.0325262018386564,0.110556822285779,-0.115686845084523,0.0118135232307708
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.00765875596241499,0.0281959800675642,0.785954856156184,-0.06292186140365,0.0476043494788201
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0317339068170287,0.0367407179794205,0.387905157897152,-0.103744390822836,0.0402765771887787
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.262652957376105,0.890418013410504,0.768058444093681,-2.0078401948464,1.48253428009419
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.806239248008551,1.05150569035116,0.443370933248606,-1.25467403461865,2.86715253063575
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.630824942150818,0.955342450728529,0.50917780489403,-2.50326173848097,1.24161185417933
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.0615828818385187,1.15733815768693,0.957572674303344,-2.20675822516179,2.32992398883883
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.00656509726652114,0.0299951770190291,0.826783651108769,-0.0522243694006793,0.0653545639337216
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0152316091287221,0.0324171676459688,0.63853062635866,-0.078768090195618,0.0483048719381739
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.00724336436566324,0.0300794002339105,0.80974523296597,-0.051711176769367,0.0661979055006935
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0083673869879457,0.0342724859658159,0.80716209798192,-0.0755402251415994,0.058805451165708
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.958038728393976,1.05592530953542,0.364417474497202,-3.0276143054477,1.11153684865975
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.14135356379789,1.1436747502085,0.901654307536005,-2.3829148842344,2.10020775663862
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.23305696852137,1.09689212450484,0.261185710656157,-3.38292602747648,0.916812090433733
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.443780187111451,1.23076255912836,0.718483551318736,-2.85603047652338,1.96847010230048
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0541017014254882,0.0228270442116907,0.0179189137998571,-0.0988418859539054,-0.00936151689707101
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.076992349804328,0.026064307095325,0.00318958902899523,-0.128077452993157,-0.0259072466154993
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.038764503150745,0.0244520248627932,0.113153769901624,-0.0866895912308977,0.00916058492940768
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0506371529816874,0.02799033929831,0.0706853330569675,-0.105497209921431,0.00422290395805634
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.27400950066607,0.805483535446548,0.113953473404705,-0.304709218949157,2.8527282202813
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.14941989291373,0.927685146822753,0.0206507584292405,0.331190416148386,3.96764936967908
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.69654781579258,0.867718767755867,0.422288615564599,-1.00414971771839,2.39724534930356
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.14069218685535,0.996590170370414,0.252607294731741,-0.812588654417296,3.093973028128
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0441434466192135,0.0260087960793874,0.0898704342400888,-0.0951197502160593,0.00683285697763231
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0816119639195448,0.0266043885983438,0.00219894044378875,-0.133755607403007,-0.0294683204360828
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0314489324955795,0.0284616482975965,0.26940961799187,-0.0872327380995143,0.0243348731083554
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0614886939537716,0.0296879835302536,0.0385668408824966,-0.119676072446687,-0.0033013154608563
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.717335687286555,0.887860334069466,0.41926548589754,-1.0228385907913,2.45750996536441
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.0626589156078,0.900466251428093,0.0221331655849428,0.297777493514945,3.82754033770065
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.121837104665039,0.962168500303049,0.899257744678714,-1.76397850298785,2.00765271231793
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.16634788168681,0.978010149297876,0.233288141384521,-0.750516787451672,3.08321255082528
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.00206321088443935,0.0219391278310543,0.925086474980592,-0.0450631112855262,0.0409366895166475
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0358010602649278,0.0258618336038693,0.166442309843899,-0.0864893227026794,0.0148872021728238
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.00627567595802963,0.0232610956486441,0.787356169365514,-0.0393152337542541,0.0518665856703134
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0187124089589891,0.0283167038130677,0.508823835569173,-0.0742121285934898,0.0367873106755117
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.602070958396403,0.755224730200391,0.425443955435373,-2.08228422982315,0.878142313030343
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.390347253650934,0.873706311978465,0.655097941588786,-1.32208565089217,2.10278015819404
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.950427538385669,0.809052517404039,0.240285115611458,-2.53614133409905,0.635286257327712
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.193982656043685,0.947746671697085,0.837851748019104,-2.05153199903768,1.66356668695031
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Original","trees",NA,NA,NA,0.0209443431912185,0.0249221235002389,0.400807176537756,-0.0279021212875091,0.0697908076699461
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.00373339140815927,0.0274936833681716,0.892002698212767,-0.0576200206121234,0.0501532377958049
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.0214376317863739,0.0244745488945321,0.381214478876806,-0.0265316025847737,0.0694068661575214
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,0.000370658454027422,0.027443730122117,0.989225771311807,-0.0534180641867588,0.0541593810948137
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-1.34693963408478,0.859683109185986,0.117354466932259,-3.03188756620673,0.338008298037165
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,-0.508999619754899,0.957426270425849,0.595050880103244,-2.38552062764207,1.36752138813227
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.55197235429453,0.875372385317609,0.076444737847194,-3.26767070257796,0.163725993988904
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.745703288009464,0.976583191735778,0.445236000091225,-2.65977117171876,1.16836459569983
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0533829757156292,0.0204017616235901,0.00896101751930677,-0.0933696937190373,-0.0133962577122212
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0793038352826505,0.0230935810310425,0.000609149309862616,-0.124566422377551,-0.0340412481877499
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0431027879630012,0.0201775406027091,0.0328200918555635,-0.0826500408409056,-0.00355553508509686
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0613558396012462,0.0230669411166675,0.00789625618681524,-0.10656621342342,-0.0161454657790718
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.4599879380207,0.715258286476678,0.0413893859792008,0.0581074568825777,2.86186841915882
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.41492510893754,0.819518015936647,0.00325625238858382,0.808699313019995,4.02115090485509
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.16016179103178,0.729499709049907,0.111961388972856,-0.269631365438484,2.58995494750205
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.95056051239995,0.83565082356328,0.0197147563281734,0.312714994564685,3.58840603023521
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0423136334233108,0.0233035194293524,0.0695851586279742,-0.0879876922178709,0.00336042537124936
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0817546770378062,0.0241417569493903,0.00072437816016073,-0.129071651182131,-0.0344377028934816
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0488734757346492,0.0239169246878683,0.041175098720124,-0.0957497867438279,-0.00199716472547052
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0872562879833748,0.0247738648935124,0.000440553934228356,-0.13581217093252,-0.0387004050342293
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.844605479830678,0.791789329772231,0.286261209815674,-0.707273089866003,2.39648404952736
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.21722426790752,0.814025035180611,0.00652202299788671,0.621764516439571,3.81268401937547
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.955628250166423,0.811937839053118,0.23939100143614,-0.635740672062967,2.54699717239581
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,2.37868284023484,0.827268914014402,0.00409213270896425,0.757265563237047,4.00010011723263
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.000791890139545442,0.0220150333194808,0.971310167877853,-0.0439405625641771,0.0423567822850862
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0333674909723227,0.0259639027789848,0.198915388577156,-0.0842558053172323,0.0175208233725869
